,Alpha Only (≥2),"Alpha+PCA (≥2,top30%)","Alpha+PCA (≥2,top50%)",Alpha Only (≥3),JP Equal-Weight B&H
2021-05-20,-0.005266021905305224,-0.013408358587390735,-0.010843489998148926,-0.002012075015323762,-0.006162541529874773
2021-05-21,0.0013096880468356285,-0.0029372847960361954,-8.512805009851417e-05,0.0021906361667978448,-6.32665969454525e-05
2021-05-24,0.005955691066869909,0.00419519729215054,0.008270114271391387,0.0032550690724170543,0.004659779252098179
2021-05-25,0.002844623177176929,0.0037766457606097344,0.002421257863936343,0.00046530525757255785,0.0016199347874834547
2021-05-26,-0.0026907897863691996,0.006542222684913688,-0.0031867581963046436,-0.0015419992705582608,-0.0019270691653646393
2021-05-27,0.0013617652989592615,-0.0036314725346103497,0.0018974292790856083,0.005507522376499131,-0.0047633843060249275
2021-05-28,0.005688426601826248,0.01856885306485934,0.01553144664224091,0.012344092938390224,0.0213475929625979
2021-05-31,-0.007978009610267926,-0.008975653670302713,-0.010212118525369268,-0.011953644339187728,-0.013514019711853346
2021-06-01,-0.000271266074209971,0.0032647039337489296,0.0023478828469586576,0.00024903782270719086,0.0011944189219678777
2021-06-02,0.005515886296874247,0.011862301323529107,0.01371234294635752,0.022592333483270086,0.016532476437067928
2021-06-03,0.006116587588844814,0.0028260918432478493,0.005848406343600283,0.00663226806670216,0.007171691565189554
2021-06-04,0.033383161796257325,-0.00024338956657807395,0.0299091186908253,-0.000836505973762308,0.000690213824873647
2021-06-07,0.012882455228949454,0.011553823246521645,0.008790095967535343,0.002214633541954228,-0.001797413954846726
2021-06-08,-0.0001223399309930722,-0.010757655345728529,-0.008245053033158544,0.0002113252875442819,-0.00044826307152457924
2021-06-09,0.0006229916423408909,-0.0009625224379490459,0.00223427680822237,0.014831115202279147,0.0009950004722369104
2021-06-10,-0.0017744785111422935,-0.0013463483505142104,-0.0007456791197831144,-0.0013342161529014134,-0.0017718676006695403
2021-06-11,-0.004498447403245114,-0.003460223016745127,-0.004039913066858063,-0.003151115725678468,-0.003827238862446921
2021-06-14,0.0004396252748799718,0.0061796406121945235,0.001024002887465915,-0.0009514433387282552,0.0015594993997148528
2021-06-15,0.0067224239687616,0.007925019191486055,0.008558336570848262,0.009026095652930156,0.006926939042279655
2021-06-16,0.005023011491911144,0.003797234065696157,0.0055480774010224325,0.0005407842196182781,-7.995448491685041e-05
2021-06-17,-0.0028413612277808035,0.008117477257623507,0.005498739107750579,-0.004271213363008052,-0.006300323343647781
2021-06-18,-0.01229705438732329,-0.011030180412998542,-0.01574009962681022,-0.009586043797433216,-0.015873928600876216
2021-06-21,-0.019037173034691608,-0.022858611308676325,-0.02307561076884467,-0.01919730280041717,-0.024890037304585087
2021-06-22,0.03101188190589026,0.026828417309058043,0.035039059958915444,0.028257160788840892,0.03307357701796095
2021-06-23,-0.0012362424609499937,-0.001955941106160877,-0.004588650216360884,-0.005296716332638003,-0.0062049268503432285
2021-06-24,0.0016630253777623742,0.0016943708687764767,0.005302071979498846,-0.00308433636147982,-0.0013324287237664095
2021-06-25,0.01716014290730622,0.008634156861019412,0.010125660143779362,0.0052245078308611,0.011434741510370024
2021-06-28,-0.003754033336651248,-0.005364351882292218,-0.004793615689133884,-0.0016822498628926083,0.0022319159417408915
2021-06-29,-0.00954148774724804,-0.006270223249915827,-0.009426579309046678,-0.005212092582304206,-0.012543581924304315
2021-06-30,0.0004872084934049931,-0.004707714426381179,0.008691469329529265,-3.598037716925811e-05,-0.003693716252584431
2021-07-01,-0.0024621727967489198,0.0020354822593558384,0.0018127352273849587,-0.0007741040421433611,-0.0018274086284133756
2021-07-02,0.01365885378721603,0.008515078500447935,0.010199526518139,0.006705563054448278,0.009829437578221687
2021-07-05,-0.004995349572383315,-0.004052672836337733,-0.005239082468702734,-0.0031577624406569304,-0.007102900053615751
2021-07-06,0.00424007896489461,0.0079212246239865,0.007213173734322309,0.0022603779464996296,0.005286587024020291
2021-07-07,-0.01117769812515225,-0.011573339014553137,-0.008857514143395116,-0.0015382062967315697,-0.01427133145518864
2021-07-08,-0.007057970855383654,-0.006418903596927522,-0.0070414142908530935,-0.003603668598480117,-0.007427156041044809
2021-07-09,-0.0043916065288386015,-0.007016044276512482,-0.005377467206209911,-0.00572334971909697,-0.0039943517402864235
2021-07-12,0.013234272219385343,0.01899050436019237,0.018416893014258057,0.015276679928311644,0.018052042708781822
2021-07-13,0.011346970343026858,0.008926616422323397,0.011257439059960371,0.0073280039876970895,0.010122574017075727
2021-07-14,-0.0020829066834485177,-0.004272326532873663,0.00014491484850785827,-0.00017121350731854213,-0.0036442630107945424
2021-07-15,-0.00916666095955209,-0.009812180783239114,-0.011503433059050128,-0.006325274234165371,-0.011612702813055093
2021-07-16,-0.00488870675417161,-0.001594520015508233,-0.0020827212662002824,-0.0033913100857259825,-0.0033826185658294037
2021-07-19,-0.010073961226101427,-0.014403746648501439,-0.010577404225268476,-0.008966200120263432,-0.01120203858711481
2021-07-20,-0.008210377249089566,-0.0289584870038071,-0.027045060995574435,-0.008464978472072674,-0.012505249276472983
2021-07-21,0.004148468655052238,0.004115379045362894,0.005754494985127501,0.0025587646765245324,0.0052293124586635705
2021-07-26,0.006588828043717585,0.012871127404251122,0.011057574172364344,0.007824561240028434,0.00986184970294962
2021-07-27,0.004682883262924341,0.00881761236550702,0.008193625085218578,0.006648411486625895,0.008077021376053903
2021-07-28,0.0005226218620010673,-0.005797344261360175,-0.0037704312327924896,-0.005104060045014873,-0.004873009512877539
2021-07-29,0.001405555444277272,0.002094661026972988,-4.201082898141583e-05,0.001766237288706446,0.00048794673960968665
2021-07-30,-0.009753478790517776,-0.003009675559792347,-0.010484218321429825,-0.006745078751009583,-0.00983546656262724
2021-08-02,0.010564689354437218,0.020969216568427908,0.024098503165066495,0.014084014876121747,0.01617059571990008
2021-08-03,-0.005242146433788135,-0.006986378262645201,-0.006988667161836707,-0.003667005783815628,-0.005400049225029627
2021-08-04,-0.003937602738257161,0.004648952302940504,0.0024083958011006336,-0.0033444941487143624,-0.0026382079285603792
2021-08-05,-0.003830751978835205,0.0017414405144807927,0.004742725463343365,0.0023380388644001246,0.0008731827293331218
2021-08-06,0.0006852134128883408,-0.0018792349918643277,-0.0032902067455877373,0.0008473442604350805,0.0016598438258207198
2021-08-10,-0.005346050694642305,0.001387755719923606,-0.004175051986570097,-0.004820561007333265,0.0030811321643965644
2021-08-11,0.014565422627103737,0.011199104358194496,0.01460720778520389,0.013414042462142287,0.0172505893233273
2021-08-12,-0.00034805716398141604,0.0012884743463775657,-0.0039110603397543775,-0.004109848763126983,9.578039371173706e-05
2021-08-13,-0.0004920313927792583,-0.0011573160831638897,-0.0007949970656797262,0.0011343241565365753,-0.0008022465735502812
2021-08-16,-0.005038118655264746,0.019589244953449922,-0.007241486381583599,0.01894512513883449,-0.013761434003946511
2021-08-17,-0.0014922187866395265,-0.0022701487930555557,-0.0015749646104778196,-0.001274792679624525,-0.004012610483417102
2021-08-18,0.00872355471772026,0.0004900477602996106,0.0020819519634699786,-0.0007740916606062192,0.0026660192716419255
2021-08-19,-0.00041453030130185177,-0.010502939531495217,-0.013742874782075542,-0.006720569454163189,-0.015958874506117646
2021-08-20,7.357588165461031e-05,-0.01665204479517384,-0.017413158001417177,-0.003627377746671551,-0.010224759786229106
2021-08-23,0.014946668273853382,0.02358721189920482,0.01945758259140674,0.014438495524813183,0.014248981126678481
2021-08-24,0.0019882181528334585,0.0052503249270659325,0.002847705263658597,0.004798542052016637,0.007893075869575992
2021-08-25,-0.00017415630483775645,0.00213331049728228,-0.000158688787911091,-0.0015007192496212772,0.0018521558102919994
2021-08-26,0.0003160562253660534,-0.0008785192742642,0.00027803228249779,0.0008437487862699511,-1.490356408374996e-05
2021-08-27,-0.006334456920520858,-0.007579747402988202,-0.0051865759214803535,-0.0034554699687885655,-0.00451346371346909
2021-08-30,0.010998083105318902,0.009810056607873154,0.010557749702735491,0.007770917568284094,0.010846529417167416
2021-08-31,0.0008070424048618938,0.00934589093760915,0.003681084092219923,-0.0008038409468603285,0.002740046273111329
2021-09-01,0.012971962465091448,0.02613182895070766,0.026160282608617053,0.009161462614767845,0.01090065519975237
2021-09-02,-0.004988431321692831,0.0015301580719731828,-0.00315505115420399,-0.00509635328449283,-0.006655275834439892
2021-09-03,0.026487301298209157,0.031906208168928946,0.013276203852408328,0.014499044758396511,0.015897118780925455
2021-09-06,0.008083897450919286,0.011285636178315942,0.008326186066602861,0.010722190779240413,0.010227624168059774
2021-09-07,0.00806242225557252,0.006191079328013555,0.009762005464045088,0.02670998734208516,0.010476371185834828
2021-09-08,0.004057897458232061,0.002821987600863453,0.0014408807116694515,0.004901479864024187,0.00695970681483318
2021-09-09,-0.0017374237950531586,-0.0011369987288887742,-0.0007870416684136986,-0.0036294756392961695,-0.0025336356449245662
2021-09-10,0.008178989975729158,0.009303540169726551,0.009501138079960995,0.007374930352907003,0.0074806932723300475
2021-09-13,0.005161064689339207,0.0020349740069759027,0.005324875761539177,0.000887146066953151,0.0029092884873110642
2021-09-14,0.007323622210985644,0.00876737857826497,0.02301655070766507,0.007329274051526341,0.007165141319078419
2021-09-15,-0.009032603255940807,-0.009765555534676994,-0.00698747685628339,-0.007511691991891991,-0.012124613527120773
2021-09-16,0.007876252024978048,0.0002321343976373995,0.0032733246702714987,-0.0030309323973628775,0.0017287194640011158
2021-09-17,0.002165285263513005,0.0016333114931313497,0.0031247919201695807,0.0029145980290798735,0.0005447309173790288
2021-09-21,-0.008844952730261263,-0.0031162458861763416,-0.009734105827466609,-0.007344214824810565,-0.013345554209254396
2021-09-22,-0.0052151322677252004,-0.00693774770540437,-0.01120988822082938,-0.0056794572173378965,-0.006438704508922076
2021-09-24,0.01280078260960611,0.0106372912752383,0.014012242052682602,0.01392590130928025,0.020624088453990625
2021-09-27,0.007846252159941348,0.001068492453453359,0.005589848061842715,0.004878138263176117,0.006314058818968938
2021-09-28,0.0042486729990755855,-0.0020252668872779295,0.002648619838124928,0.004254978845465113,0.005279962030653439
2021-09-29,-0.003830716848178067,0.012065659407720593,0.007461034748531809,0.009080584655610692,-0.006735219932866273
2021-09-30,0.0005199225885488615,-0.0067823938887864145,-0.00879476769027909,-0.002058482281971962,-0.005281536081095399
2021-10-01,-0.01819071199915013,-0.013942200591078292,-0.016498931039379595,-0.016775678531705394,-0.02000944929749777
2021-10-04,0.002042603878117424,-0.004906367795183579,-0.0017094360810473205,0.0056503710337486475,0.0013099042441957083
2021-10-05,0.0009526690423731733,0.010886205676089895,0.0034449189584370944,-0.004474699428125698,-0.003821727941399129
2021-10-06,-0.004212849269539885,0.005469551343376722,-0.0023885367529898256,-0.010230334227548713,0.0015503111206770612
2021-10-07,-0.009626779630099521,-0.016783904036920268,-0.00494485583367842,-0.006314028903313626,-0.009148589165042431
2021-10-08,0.005192413372855537,0.009606652735582658,0.007571534332025582,0.0037216880871639244,0.009059586179690049
2021-10-11,0.012794010932355855,0.01834889645467331,0.016844529372670915,0.010878674952816149,0.018366172018641616
2021-10-12,-0.0018636446577875482,0.00019229561876546843,-0.0007933469987590895,-0.0044196416070885584,-0.0018087683230133152
2021-10-13,0.002768245778418089,0.0010496219662237067,-0.0025783900102424825,-0.0027388566171472266,-0.003346403241410166
2021-10-14,-0.0003891859614460393,-0.0017693502601291535,0.0034543121163312963,0.00028112469513031214,0.0016392185688748906
2021-10-15,0.010943003206519707,0.009415688612182942,0.01232118079630335,0.010181536934552298,0.014843675675503556
2021-10-18,-0.00508642024145645,0.00038560497638913307,-0.0009202712888927637,-0.005671531576482194,0.001465832657946422
2021-10-19,-0.004789747013651631,-0.009578834636695191,-0.0037609992482914344,-0.0030591972665429427,-0.004299468052945317
2021-10-20,0.0005768509883796633,-0.004452025126382592,-0.0005569168159013337,0.004344465700666832,0.002590383635586395
2021-10-21,-0.007074371188307008,-0.008147925525016917,-0.01059038104936162,-0.005961451891870243,-0.009217027406166043
2021-10-22,-0.005866418734433379,-0.00335742537177318,-0.0030497074383170936,-0.0039038886272868656,-0.004397367877439443
2021-10-25,-0.004501489862700566,-0.005783245750133257,-0.006696705466999935,-0.006632608384786487,-0.002291090765434756
2021-10-26,0.007827342107117571,0.01318968654184834,0.009773413656213708,0.006437762471962993,0.013308949691936139
2021-10-27,0.0006130933472351287,0.00348339700006686,0.0035392188184198265,-0.002072061170391029,-0.0020868720969616085
2021-10-28,-0.005775583686827895,-0.012883471519985425,-0.0010260175492679134,-0.013509048568920939,-0.011327752419798115
2021-10-29,0.0017178954536726343,0.005661856123653382,0.00028022709143845693,-0.0014095292582234794,0.0010530177756080366
2021-11-01,0.01854667889057739,0.018478726468837428,0.020255299443558264,0.013745900313893488,0.02136614639291982
2021-11-02,-0.010874040676656819,-0.007620771956866234,-0.009163269420719215,-0.009674238069414198,-0.008642103458045138
2021-11-04,0.007261839793307731,0.005032321768517615,0.008814528727105666,0.0025227086389595825,0.007523523761664419
2021-11-05,-0.0051853909261614685,-0.006992231340182236,-0.00822662380153037,-0.004199576296740383,-0.010307618593306356
2021-11-08,0.0013554144610314904,0.002009744412159353,-0.003971816353752245,0.0013694128890964108,0.00013945017118518324
2021-11-09,-0.007478529596996393,-0.00449130363133045,-0.007056197479729745,-0.007993138785109011,-0.007124544219252049
2021-11-10,-0.010320609222492802,-0.006376219085821986,-0.00815423376408089,-0.009452676131917163,-0.006332883783909282
2021-11-11,-0.008319823462654781,-0.015003905867886554,-0.0011168619513041616,0.0017032762985678758,0.0009558169260320673
2021-11-12,0.012618120935523934,0.01621227026800956,0.012795329441487856,0.013162983656593701,0.01352441259630449
2021-11-15,-0.0032548306974711514,-0.000663866490981774,0.0015053368306163807,0.0008687130550509414,0.00043490103493783975
2021-11-16,-0.0030202706349986355,0.002523085975609023,-0.0010835509147704234,-0.0035268963991359724,-0.0004469683272473411
2021-11-17,-0.008875587095940218,-0.0045553752184357464,-0.009805105063919857,-0.010586390317346053,-0.009109425793541952
2021-11-18,-0.005364632321002755,-0.014861131876460055,-0.005736858920416476,-0.004435074401445863,-0.00402693148775179
2021-11-19,0.0014270514031861244,0.008743956285113834,0.005721741497144534,0.0011268943645130224,0.0033365025359637936
2021-11-22,0.00021584602043717724,-0.006001248310011073,-0.002582639397249529,-0.0007204213725029221,-0.001611705055461616
2021-11-24,-0.0037454684730126916,0.0029779635487511428,-0.0038506437899811325,-0.0004264041308280035,-0.0027761970391638724
2021-11-25,0.005817236255100682,0.005865720225549468,0.007566149180561622,0.00947064063347887,0.005952265822698115
2021-11-26,-0.015609803378130028,-0.015712627551849042,-0.017505927984239267,-0.017784753741058736,-0.021233821586463038
2021-11-29,-0.016396241514890254,-0.013300181886297648,-0.019146390196397155,-0.019560135816967264,-0.021379507172910817
2021-11-30,-0.005632049492563638,-0.008381978743652284,-0.004464861158933281,-0.007297216801977849,-0.013288132129363597
2021-12-01,0.0050123490511810465,0.006622489402108955,0.006316044480017427,0.0062366109348970765,0.005830634284540722
2021-12-02,-0.003559440885922104,-0.00436767753020143,-0.003263914716204011,-0.00517784001062365,-0.004726958472604584
2021-12-03,0.012178452538132462,0.008565402418661636,0.01269491026029666,0.013426934338468246,0.016782234744881525
2021-12-06,0.0021319544281891488,-0.005104742124198232,-2.3452842204608223e-05,0.0042056773622743075,-0.0016437723752946872
2021-12-07,0.015568456367334857,0.015691099225132312,0.017000609734437552,0.017637400303656518,0.022289993688553583
2021-12-08,-0.005441381849226284,0.0017901875831808883,-0.006274423806180426,-0.00879795809842886,0.0006206926709079316
2021-12-09,-0.0033839771632389517,-0.002574046075453582,-0.004981612853509685,-0.0023955139786114364,-0.004601070784393846
2021-12-10,-0.003443509262624829,-0.0039758066442707055,-0.005127306972844509,-0.004568835762115887,-0.005646205606835704
2021-12-13,-0.002476670724019436,-0.004072590096727578,-0.0035541031559499455,-0.0027995032550408366,0.0013160545613731594
2021-12-14,0.011104776995016403,-0.0005704063202710066,0.018754086982396893,0.006739194506976017,-0.0007265025761597673
2021-12-15,0.0010965766999510118,0.004840921938645817,0.004150982326238464,-0.0004086783498011172,0.00473733211923593
2021-12-16,0.01098438020811847,0.014842432797476686,0.011387566749048629,0.008114690946846208,0.012492214006395597
2021-12-17,0.0014691344050159298,-0.0047263933102816335,-0.005011392522090469,0.0009002289584121324,-0.006743451138568968
2021-12-20,-0.018762155397294616,-0.023794849430763487,-0.022083726824828617,-0.01825297742673491,-0.024186799764480956
2021-12-21,0.00874282093450755,0.010335576374985615,0.009743704287185751,0.006874086391746402,0.011120698936643384
2021-12-22,0.0006304086173484192,0.0010609446236364774,-0.000207755613765487,-0.0015779132531602027,0.0006604073113898628
2021-12-23,0.00879383736883129,0.008615613278169496,0.011715529296606977,0.0077328502117595685,0.009494859987748967
2021-12-24,-0.005704035045530823,-0.003681064850264203,-0.006015626325773737,-0.0032126520939143094,-0.004856402478319015
2021-12-27,-0.0028007119592831516,-0.0018389569677875874,-0.0028865792095729443,-0.0030953712266235424,-0.004683002310950552
2021-12-28,0.007497260725309323,0.007407482489302484,0.009217271563045523,0.008389262276820181,0.010135888513192103
2021-12-29,0.002752923156261697,0.0018398186433628957,0.0006540952911338264,0.0012359791062023374,0.0015775110569163854
2021-12-30,-0.0012933673364627458,-0.0017577411294165967,-0.0016671316306676972,-0.001359724909844076,-0.0029026460195834395
2022-01-04,0.011506945553276453,0.014870592720668421,0.021267844489017206,0.01567932823059994,0.018893483050780705
2022-01-05,0.013364829362096578,0.009133606129273684,0.013500023468699154,0.01206092317581574,0.014391731126545721
2022-01-06,-0.003621669503360284,-0.010062201947886035,-0.006460527367977444,-0.0018675095061939301,-0.012219130976989232
2022-01-07,0.0068322189408001575,0.004359358319558796,0.006020138457213744,0.004510587676650605,0.003315875859734365
2022-01-11,0.0064398339762208445,0.005196206358646585,0.004834373367973944,0.0038324634802855426,0.002114774615177715
2022-01-12,0.010891361225479415,0.013629666929733927,0.016415210354855138,0.003910402663901834,0.01421954840646891
2022-01-13,-0.0009085701862867664,-0.0006475203831658245,-0.00044562130344808523,0.0014051620346018827,-0.0016730853446752906
2022-01-14,-0.0061225063731234096,-0.009664854030396616,-0.010210215590037168,0.0006144240994677566,-0.007551250006836725
2022-01-17,0.00599572655783394,0.02024709681893873,0.009499398072002906,0.002690160325416832,0.005582754178818992
2022-01-18,-0.0019823735050039076,-0.002741341289576626,-0.0015108615011254392,-0.011020348881977404,-0.004232110425165217
2022-01-19,-0.00949748097747145,-0.010265287806081413,-0.01485344055004218,-0.01417679934570662,-0.02031001690022255
2022-01-20,0.0013327279564798367,0.005683635335286477,0.0055027852590677495,0.035748870449193934,0.007426031030380374
2022-01-21,-0.007855851010654318,-0.008848633246201505,-0.010215291793630302,-0.002357694144691635,-0.0028565292813590914
2022-01-24,0.01241724107853531,0.005577262230007115,0.007136989635005358,0.00380238781925584,0.00387814730409057
2022-01-25,0.002430162402202347,-0.0022408144891277043,-0.0006265476647940492,0.00011462990504147234,-0.009195973049257672
2022-01-26,-0.014199132257714395,-0.01395522308878594,-0.011573279476716353,-0.006927684555789399,-0.004192018119016936
2022-01-27,-0.008013274470777893,-0.01538072664666291,-0.009572262262642165,-0.005652110273392166,-0.018207402149877205
2022-01-28,0.013615252098058828,0.019003132327771236,0.02255605439591054,0.007083246880716331,0.022751170235368007
2022-01-31,0.00494786429043133,0.0008509689044211572,0.006455252585565193,0.008215746708704334,-5.767359473356623e-05
2022-02-01,-0.005823638960615151,-0.006345683915068208,-0.008440416977899164,0.001993766422171887,-0.00041575103317671643
2022-02-02,0.007094901292959399,0.005917417578833963,0.01290869497131726,0.004574205358695395,0.014485352197595561
2022-02-03,0.007575371183229005,-0.008504906769027149,0.007518722300997888,0.00655290951780834,-0.0012207244610600014
2022-02-04,0.001274928934984485,-0.0016999651451568567,0.0005616513286910329,-0.002327132433401622,0.003787078192287364
2022-02-07,0.009412951672536281,0.005512259317079739,0.0011687842040163704,0.002365436179286168,0.0031302633651978428
2022-02-08,0.009436745685976265,0.009051528087575623,0.009205524448004824,0.007607083575799675,0.008711323709119147
2022-02-09,-0.011710634851092794,-0.0064805460340753695,-0.008498855934962685,-0.008724420185407129,0.0015912016715562503
2022-02-10,0.0023470721158243427,-8.488152042202305e-05,0.005407194427703628,0.0047810021036780856,0.004604339284121419
2022-02-14,0.015213673993101178,0.007406122944838081,0.004057223379246649,-0.002939259622603044,-0.006567496659886233
2022-02-15,-0.006791210325253229,-0.003320266178967817,-0.011319192279042881,0.003001713478931124,-0.008322108682908032
2022-02-16,0.005817055848629046,0.011563952407724941,0.011692025081365007,0.005926766396438591,0.014222541064790331
2022-02-17,-0.003410365796115305,-0.0009337568546269217,-0.0044900137134281145,-0.010583445857143051,-0.005101888967057228
2022-02-18,-0.004388109603055692,-0.0012737292316184813,-0.0031669802802923794,-0.002370988726763968,-0.00022667748150466378
2022-02-21,-0.0021704808875398014,-0.003542155839997766,-0.006336021150785956,-0.0033794192432663604,-0.0052026721628903394
2022-02-22,-0.006535894717305743,-0.014119919265302408,-0.009082312470873434,-0.005438861976916599,-0.013248077205052593
2022-02-24,0.009680529313923755,-0.00715699323422655,0.009598213268838956,-0.0006686304352317142,-0.01282106532167381
2022-02-25,-0.011381515912704915,-0.009269734712646163,-0.010536171576871731,-0.00641676333259592,0.0009326282064206873
2022-02-28,0.0072632554946941924,0.0038464773491399974,0.006364551886118413,0.008593805920505763,0.005596941382513645
2022-03-01,0.0037720738918090167,0.004136407890316276,0.004325918542714037,0.0004316866386890615,0.00461328117273073
2022-03-02,-0.003686810593496175,-0.007528261132680154,-0.005749139084760414,-0.011445281527003217,-0.01454819404436808
2022-03-03,0.016950213363058905,0.015285684370238691,0.009716698571025617,0.011489548854145201,0.01654648036352631
2022-03-04,-0.011860405674287098,-0.024071356589108223,-0.018964047225924877,-0.01387842132251455,-0.01767686307751901
2022-03-07,0.027724297082809494,0.030706904324840134,-0.011961551617513113,-0.002892765711637609,-0.01740813577553585
2022-03-08,-0.00963813347151466,-0.018589521837207676,-0.01383827614992154,0.0055503469626807835,-0.025813775842530667
2022-03-09,-0.006433062912616653,-0.010201985387358446,-0.004777311836480408,-0.007097252262252105,-0.001378295725353566
2022-03-10,0.03205440826318379,0.03735760892560877,0.03557161746723955,0.03638476277022132,0.03400975357668257
2022-03-11,-0.00910859384493031,-0.019060903011327252,-0.01086545239229717,-0.02138393212570753,-0.010371395777856146
2022-03-14,0.0028332784005389803,0.004873531289751649,0.005706593951891041,-0.001378089275556659,0.008597819278976564
2022-03-15,0.006588735988956203,0.010198369398055384,0.00696882458842253,0.008185836637943752,0.002057752146949524
2022-03-16,0.010157607923320773,0.0071348286417483005,0.01230056073199541,0.0159033762198209,0.013786706152646423
2022-03-17,0.014810897084218148,0.013132422943036579,0.014126021789717173,0.010775071607543835,0.0207654349943396
2022-03-18,0.010113250013042453,0.011135632956477228,0.007539300681658637,0.008507304211898726,0.008716301886382801
2022-03-22,0.01347912280792132,0.00997552472352536,0.013806134056697386,0.023029008458681062,0.02080180341384186
2022-03-23,0.01707167467141171,0.021731694105432235,0.019913872800926078,0.01771893597980336,0.020587888291445217
2022-03-24,-0.0033787821474592517,-0.001791226472902133,-0.007574239505253429,-0.004567690319317483,0.0005162432802260342
2022-03-25,-0.0009045935952745922,0.004590557623248979,0.0014100417560722338,0.00010079741904571232,-0.0009867985348912599
2022-03-28,0.006690110483469889,0.004457639325504603,0.00481738230070969,0.001942556625964813,0.0004381277250411551
2022-03-29,0.00468152774810979,0.001684557113122005,0.003976796292403425,0.01047126748432624,0.006791254834318719
2022-03-30,-0.0065801232665166015,-0.0022031167122959264,-0.007216074011738406,-0.004342569331581236,-0.0024062507292788833
2022-03-31,-0.012104030483582613,-0.009950225184373288,-0.008792636372674089,-0.00867660608646331,-0.009465769654031665
2022-04-01,-0.003790648022119786,0.0014921506408211269,-0.002393664732370629,-0.006411557722828188,-0.0011535473099870228
2022-04-04,0.008072867442247274,0.00968807025485321,0.007117835679926069,0.0035755801204338483,0.0020632668471164796
2022-04-05,-0.00248902217077802,-0.004348267058759498,-0.004678650749104398,-0.0059393859987972066,-0.0048306652523440515
2022-04-06,-0.011561657936087062,-0.00760723280068913,-0.008324457464158703,-0.015888767913380487,-0.010728992527096104
2022-04-07,-0.01636738241108649,-0.0036696814622638255,-0.012020067357851785,-0.012516012392121042,-0.013626040589799984
2022-04-08,0.0046183837938602946,0.008506762066189845,0.006730948784197795,-0.0003009309061915578,0.004480091022116419
2022-04-11,0.0031577610971991934,0.009931983494235684,0.0077401653646457635,0.0007719204522407671,0.0074005127080049
2022-04-12,-0.006071098390381671,-0.010912984847204573,-0.005890602775788578,-0.007180093809064332,-0.010735335936520096
2022-04-13,0.034931370323600545,0.0050617506996689585,0.03822096094912409,0.006008758796040299,0.011972152663847263
2022-04-14,0.009935829288057477,0.008434930578612663,0.011311961436283838,0.009646428439909451,0.013842171926066089
2022-04-15,-0.0024363380566973904,-0.0026586248178133488,-0.00023462746003762537,-0.006125463544212264,5.139894803630294e-06
2022-04-18,-0.006203487178283718,-0.011734833768958574,-0.008499911809181448,-0.009842507733017073,-0.006585389862517685
2022-04-19,0.013332555207941568,0.007494218082688156,0.011845966064361111,0.012150704182758102,0.009003411745911237
2022-04-20,0.008000944873044504,0.010004408584451145,0.006933914603795398,0.014477950850522621,0.01154762111234063
2022-04-21,0.005500855282850322,0.006868720048720811,0.003897155911593605,0.0019291495833679698,0.0024672700925878824
2022-04-22,-0.012147759485155545,-0.006782471624374566,-0.010136523039896376,-0.010588023995101552,-0.013107722959854327
2022-04-25,-0.010706259072867312,-0.006661692682188013,-0.009899045901041431,-0.01032063105301789,-0.018150429212173993
2022-04-26,0.0014621429500109098,0.002528444434009359,-0.006246932769794194,0.0023704548567692694,-0.0013698070027016369
2022-04-27,-0.005543490381569101,0.00015977259808816466,-0.002342827223788131,-0.01411610724195103,-0.006115842843653647
2022-04-28,0.020637433087800347,0.019518805229317447,0.017276498228343318,0.022399791889754328,0.022580832015045384
2022-05-02,-0.0006672851777580575,0.003726532103611901,0.0007651872668155263,0.002595854561875975,0.0003549911193188125
2022-05-06,0.019076509623579423,0.024108333596043193,0.01983351181677354,0.017185363071981888,0.021326523014192477
2022-05-09,-0.008327202756256872,-0.01257297503901293,-0.010340156594846692,-0.014714145400675097,-0.019465150356531406
2022-05-10,-0.011690387853784241,-0.005301810324360517,-0.011294956645451075,-0.004033705403303044,-0.012737361304935727
2022-05-11,-0.008258237626181974,-0.0029803469780772,-0.0035795456935787755,-0.0019776436254622643,-0.010297748868840113
2022-05-12,-0.004343798226388381,-0.004801817154419047,-0.012748051574763625,-0.007773520964319391,-0.006829746037728232
2022-05-13,0.016707347854541046,0.01601816799958354,0.01630103388931246,0.022038594092394743,0.018483798483536883
2022-05-16,0.007821784338525978,-0.0023566473059668984,0.006005921545669652,-0.007521122792957191,-0.0018786849254346588
2022-05-17,0.013047765189547833,-0.004400859596758729,0.0035904057483933105,0.007338547580559336,-5.086470663868126e-05
2022-05-18,0.003108845752237817,0.0028365929513342047,0.0026767098488143792,0.0039312764714198485,0.00927376446363811
2022-05-19,-0.002680664073155985,-0.00768140366706201,-0.005597783826376791,-0.0066977973340149426,-0.011309973125356523
2022-05-20,0.0038878934421277206,0.0019106293520762725,0.0037632340283706507,0.005560256960358802,0.007248376064761468
2022-05-23,0.0019030606252392619,0.010861476733762688,0.00028393156081162995,0.0005579262842707957,0.0072435575741293156
2022-05-24,0.001324474756882867,-0.0038582366625657164,-0.003392481359668296,-0.002105908384476108,-0.0033649095369193975
2022-05-25,0.02226187797797287,0.010967397323018033,0.004138111923850463,0.0022787389031427943,0.0036665189454374754
2022-05-26,-0.0007893069378414035,-0.0032674955788160017,0.0027357366144262997,-0.0016063550559611167,0.001271743429327106
