,v1_gross,v1_net,MOM,MT3,MT3_gross,MT5,MT5_gross,MT5_ema3,MT5_ema5,v2_best,v2_best_gross,Ensemble
2011-12-27,-0.002224898637935898,-0.0028378808507493686,-0.004109173190811359,-0.0024489139686948245,-0.000906104927112761,-0.000253623887602123,-0.00013102744503942887,0.0013469912844845315,0.001625345145374084,0.0007498535505355753,0.0008483435684815503,0.0011588262319029278
2011-12-28,4.071336921471127e-05,-0.004587713755531479,0.0013727335421497124,-0.0015766450728293302,-0.0015766450728293302,-0.0005396339815215543,-0.000485745437701556,0.0017372807053676383,0.0023156248653491284,0.0048921721604506295,0.004990662178396605,-0.0032992063341795797
2011-12-29,-0.00524526488085099,-0.005514707599950981,0.006297452973317725,-0.004268346536411628,-0.002725537494829565,-0.0022140573522613375,-0.001926949001701351,-0.002249460487708272,-0.005361828301173049,-0.0007915667224712192,-0.0006930767045252442,-0.001074178245037567
2011-12-30,-0.002734520929008907,-0.00417006268180884,-0.004759030253975259,-0.0031467256095332793,-0.001603916567951216,-0.0005163351826598612,-0.00022922683209987467,-0.0009583759362189019,-0.0017581781251097925,-0.004085196210673314,-0.004085196210673314,0.0006343314235229886
2012-01-04,0.00872408766851053,0.004689134252810757,-1.7389977155226992e-05,-0.004150477954707528,-0.0026076689131254646,-0.0018691551286762942,-0.0018152665848562958,-0.004139397402993204,-0.006144291522591849,-0.004284717531514796,-0.0033590321065655577,0.0025629535683109246
2012-01-05,-0.0005400131220831082,-0.0005400131220831082,0.0031424587483826205,-0.001937926320704871,-0.0003951172791228077,-0.0003055428695526375,-0.00018294642698994337,-0.0002548302842418584,-0.0008046427791180878,-0.00048678850743888663,0.00043889691751035137,0.001597918053935395
2012-01-06,0.002712136551067849,-0.0019162905736783411,-0.0032339371272583316,-0.0022464863071440027,-0.001911566973295706,-0.0010273214679706643,-0.000973432924150666,-0.0019049312057164336,-0.0012524335011366318,-0.0014185401545808837,-0.0004928547296316457,-0.00030808203328639295
2012-01-10,-0.03714837949839162,-0.04177680662313781,-0.03179535289512449,-0.012190633037470054,-0.012190633037470054,-0.009012423242564061,-0.008086737817614823,-0.023214713123984213,-0.022775584040490918,-0.004199283739287312,-0.0032735983143380733,-0.0013624601356869205
2012-01-11,0.004384473104834712,0.004115030385734721,0.00042809900869310216,0.0009603851730591705,0.0010501994127591677,0.00026795293988196036,0.000960724480383513,0.0006124188614737291,0.0006696614104930491,-0.0029360560591421467,-0.0020103706341929087,0.00016276756826992685
2012-01-12,7.387424355311065e-05,-0.00019556847554688092,0.011021046203904672,-0.0020474724429018682,-0.0005046634013198049,0.00025577769094616167,0.00025577769094616167,-0.0002732483433706387,-0.0003958447859333328,0.0008091585929322419,0.0009076486108782169,0.003919101070833019
2012-01-13,0.01140219798909185,0.011132755269991858,-0.0003034051511802069,0.010632301644850566,0.010722115884550562,0.006573231016531035,0.006627119560351033,0.010124161657097532,0.010124161657097532,0.007133342826689834,0.007231832844635809,0.0055895779933915835
2012-01-16,-0.0001530847181509653,-0.004781511842897155,-0.000723072033130121,-0.001049689240924804,0.0004931198006572594,0.000568472160598906,0.0006223607044189044,0.00029531636278574746,0.0009488495284434531,0.00041378675605372215,0.00041378675605372215,0.0010852725397896058
2012-01-17,0.006441601257970893,0.0018131741332247028,-0.0017356526624937195,0.0020573861796236337,0.002147200419323631,0.002476024448902879,0.0025299129927228775,0.00466328226106375,0.0030497075504168714,0.00046441411009643253,0.00046441411009643253,-0.001806827615730631
2012-01-18,-0.004181929526157436,-0.008810356650903626,0.01368590429545101,-0.0039047089924755447,-0.0023618999508934813,0.0024994223183815597,0.0034251077433307977,0.00937147962461024,0.012904702205422846,0.011489137805366261,0.011587627823312236,0.008669123590625239
2012-01-19,0.016197712314839796,0.011569285190093606,-0.010612853694427778,0.005829657208408931,0.007372466249990994,0.004369591206174599,0.004423479749994597,0.015102989092040213,0.015954037834723225,0.005211367916237272,0.0053098579341832475,-0.0020369709421694977
2012-01-20,0.01304052139140164,0.01304052139140164,-0.007855395648623992,0.0018120040674352294,0.0019018183071352265,0.002876152967188776,0.002876152967188776,0.016242596668308473,0.014218422275739991,0.006469515195083361,0.006469515195083361,-0.008498141427458137
2012-01-23,0.006429659696433054,0.006160216977333063,-0.002966256080946324,0.0030764948818343876,0.004619303923416451,0.0016257143066304748,0.002551399731579713,0.004134636326250436,0.003187970437401039,-0.0023341668093494524,-0.0022356767914034773,-0.006769544854547534
2012-01-24,-0.006056927016267862,-0.0063263697353678535,9.86746053998509e-05,-0.007652135289792355,-0.007562321050092358,-0.0047861537916905166,-0.004732265247870519,-0.007905008139421695,-0.007680109885754861,-0.013452004663773965,-0.01335351464582799,0.005617223385487844
2012-01-25,0.009127893510394905,0.008858450791294914,0.004175366092308634,0.009650563022836778,0.009740377262536775,0.008871038749369264,0.009796724174318502,0.009876217837577358,0.009930106381397356,0.014539267164357782,0.014539267164357782,0.0004261844005720709
2012-01-26,0.001624958967273393,-0.003003468157472797,-0.0100111802836944,-0.0029633877943807873,-0.0014205787527987242,-0.002510280881752346,-0.0015845954568031082,-0.0031267429897185325,-0.0033095906705010118,-0.004750352549334093,-0.0038246671243848556,-0.0039050102987531372
2012-01-27,-0.008222801982742528,-0.00849224470184252,0.006433042659490303,-0.004283743035829573,-0.0027409339942475095,-0.0001687625303918328,0.0007569228945574052,0.0007092021808770776,0.00238823992115801,0.003414347655035373,0.004340033079984611,0.011000812924213267
2012-01-30,-0.00698474271708982,-0.01161316984183601,-0.00024773744829942324,0.0029840830431752223,0.0029840830431752223,-0.00032397721030448366,-0.00032397721030448366,-0.0012799369435022349,-0.003107256370459438,-0.0021875115613403185,-0.0020890215433943433,0.0025003552881019296
2012-01-31,-0.006395889063385973,-0.006395889063385973,0.0027564940497441922,-0.0036345402621667977,-0.0020917312205847344,-0.0013089272761708393,-0.001255038732350841,7.79131392194343e-05,-0.0008505617577195565,-0.0018327470980514858,-0.0017342570801055107,0.007892354349846472
2012-02-01,-0.012252234231221851,-0.01688066135596804,0.008418920051101978,0.006522289960510857,0.0066121042002108546,-0.003105732370653056,-0.002180046945703818,0.003425366039905995,0.003987151745596674,0.0035681243878239537,0.003666614405769929,-0.003051232620634188
2012-02-02,-0.0032089870794596393,-0.00783741420420583,0.002804900874047122,-0.00012026256773130872,8.406483653984811e-05,-0.0009297570688388408,-4.071643889602769e-06,0.00043754341696068027,0.00035018825911883314,-0.004375443558006029,-0.003449758133056791,-0.011060420536441965
2012-02-03,0.006122783816674112,0.005509801603860641,0.0018539167870954625,0.002490274627337215,0.0025800888670372123,0.0022246468783713976,0.0031503323033206356,0.003077185800125351,0.003077185800125351,0.00852532995822768,0.009451015383176917,0.007301272673461592
2012-02-06,0.0007015132081670717,0.0004320704890670801,0.00527681183111112,-0.0012873505624641597,0.0002554584791179036,-9.60337120746994e-05,-4.214516825470109e-05,-0.0009905670181189943,-0.0009905670181189943,0.0008206594710635849,0.0009191494890095599,-0.0009571967187800811
2012-02-07,-0.0011247260073744833,-0.0013941687264744749,-0.0066705362884646865,-0.002955769270637292,-0.0027514418663661354,-0.0011138820060698222,-0.0011138820060698222,-0.0032272286085870097,-0.0032272286085870097,-0.0026480524696416664,-0.0025495624516956913,-0.008079009267642588
2012-02-08,-0.0058675227522757565,-0.010495949877021946,0.016039779387724204,5.581895319026913e-05,0.0015986279947723325,0.0023384525855229656,0.002392341129342964,0.005754823749452359,0.007442055210768744,0.005675597058331826,0.005774087076277801,0.001008628002712867
2012-02-09,-0.0029219273242828024,-0.007550354449028992,-0.0057966554917876275,0.0003927787104615989,0.0003927787104615989,-0.0008682770531694155,-0.0007456806106067214,-0.00391339097258038,-0.003253999153542879,-0.0012379917706117783,-0.0012379917706117783,-0.003690241282887265
2012-02-10,-0.01237663817378356,-0.01264608089288355,-0.027686459340161694,-0.004666483112473944,-0.004576668872773947,-0.00805865739825575,-0.00805865739825575,-0.008641303225895614,-0.012591604181699613,0.001948984864839669,0.001948984864839669,-0.004160253825008001
2012-02-13,-0.00779415650721235,-0.01242258363195854,0.009205904151603338,0.002139646701936218,0.0022294609416362156,0.0007839761479606986,0.0017096615729099366,0.0007519189323302524,0.0036077083556207657,0.00012720512552289527,0.0010528905504721333,-0.0005710320898607113
2012-02-14,-0.000920292494064342,-0.005548719618810532,0.0026691969870273743,-0.0004785011342335614,-0.0003886868945335642,-0.0009518835102720192,-0.0008292870677093252,-0.0026880600343005,-0.0015295878572102587,-0.0043670785412961745,-0.004138212330505811,-0.014541542374649295
2012-02-15,-0.007119830191956628,-0.011748257316702818,0.0014784891655910404,-0.0033588238694876047,-0.0018160148279055416,0.0018270677414977492,0.0018809562853177475,-0.0005859075493280799,0.00046375186174577596,0.00035473187197564843,0.0012804172969248864,0.003468142915235909
2012-02-16,0.006111806906552478,0.005842364187452487,-0.008538794170789954,0.0006752647233662595,0.0007650789630662567,-0.0009424672432964507,-1.678181834721265e-05,0.0014591577926625155,0.0005032682809822885,-0.0018097969496850789,-0.0008841115247358409,0.0006188233305174595
2012-02-17,0.00264684554329817,-0.00198158158144802,-0.007830850331632881,0.0026581449636058686,0.0028624723678770253,0.0011145244723616127,0.001168413016181611,0.000692929674400115,-0.0009830179782157388,-0.0016096422734229853,-0.0006839568484737473,0.001362942044424709
2012-02-20,-0.005583918616833079,-0.00585336133593307,-0.011505318725789894,-0.003760243537062721,-0.0022174344954806577,-0.0019073205324613267,-0.0009816351075120887,0.001769530050891051,-0.0003217955934890235,-0.00277515597262643,-0.001849470547677192,-0.004761189414968544
2012-02-21,-0.004123423669258648,-0.005128181670803538,-0.012890889664830908,-0.005405851585748196,-0.004251232351578942,0.001968180735977831,0.002169132336286809,0.001705144987280674,0.0029107926722592705,0.0037763729992867207,0.004005239210077084,0.012107135107919276
2012-02-22,0.00934637468517566,0.00834161668363077,0.009068091197455004,0.008077653700872352,0.008167467940572349,0.0031803624642862934,0.004106047889235531,0.003077263258424846,-0.0001192113422606451,0.0009731734226819104,0.0018988588476311484,-0.001001930148091207
2012-02-23,-0.006304283351160244,-0.010932710475906434,0.011502668429934939,-0.0005193556396213648,0.0010234534019606986,0.002286461568195884,0.002409058010758578,0.003303309956003077,0.0008528560265952331,-0.0008684397121683766,5.724571278086137e-05,0.0048211603301240545
2012-02-24,0.021598057243152155,0.016969630118405965,0.018016933079740623,0.005939816588936074,0.006274735922784371,0.009680387823230451,0.009680387823230451,0.019755609175170403,0.018532760665876242,0.014647356467813297,0.015573041892762535,0.006370948596335904
2012-02-27,0.00838891917258541,0.0037604920478392194,-0.0047167420366910125,0.0012534973492797394,0.0027963063908618027,-0.0011262759512709625,-0.00020059052632172454,-0.0062670386055472755,-0.005607518352438482,-0.009833474986560339,-0.0089077895616111,-0.0016741382980378075
2012-02-28,-0.0061069316391551155,-0.0061069316391551155,0.011548860559069394,-0.0026177937155963432,-0.002527979475896346,-0.0020283770109709776,-0.001221386327831023,0.0004791919035628464,0.0026503525843900753,0.002563500846371474,0.003489186271320712,0.0007907055274806513
2012-02-29,0.008875192229972542,0.008875192229972542,-0.01128972936419348,0.007332383188390478,0.008875192229972542,0.004399429913034287,0.005325115337983525,0.0008603992391445331,0.0002963865648411255,-0.0008139004975699846,0.00011178492737925344,0.0008799530068038515
2012-03-01,0.014579252967018504,0.014309810247918513,-0.01301172790158964,0.014764451917215095,0.014854266156915092,0.009052359043238773,0.009106247587058771,0.007986874269199817,0.005954677482641266,0.004481893129169487,0.005407578554118725,0.009119565175487959
2012-03-02,-0.01510074504848807,-0.01972917217323426,-0.0007044882096303459,0.0030680933867929397,0.004610902428375003,0.008245735827255008,0.008299624371075006,0.012683529517708039,0.011173301468211359,0.0121994542824008,0.013125139707350039,0.008346417939305302
2012-03-05,0.003910432116835468,-0.0007179950079107223,0.0019784497232869062,0.001213663132578492,0.0013034773722784892,0.0036991421305568243,0.0037530306743768227,0.0058365986982931925,0.006176662612555382,0.013272460932390375,0.013652460932390375,0.008115098749923708
2012-03-06,0.01683264991002118,0.01656320719092119,-0.002313285383609892,0.005521069063640397,0.005610883303340394,0.00944319666313558,0.00944319666313558,0.014298048779173466,0.015610835344927725,0.013540402905953658,0.013540402905953658,0.004062198093957165
2012-03-07,-0.008186332763133061,-0.008799314975946531,0.0019584040887465366,-0.008140151410078945,-0.0065973423684968805,-0.0040810018636608224,-0.0039584054210981285,-0.004376137437024785,-0.006263256875685051,-0.0034068465829824087,-0.0033083565650364336,0.003377851297533729
2012-03-08,-0.0005769265259559994,-0.005205353650702189,0.013814624822948455,-0.0017650907296789646,-0.00022228168809690133,-0.0010590544378073787,-0.00013336901285814078,-0.000648110299542404,-0.00034095376894961065,0.0059523219499414345,0.00605081196788741,0.012164366357010629
2012-03-09,-0.005543168079818488,-0.00900702578232625,0.012171531591709497,-0.002429833599328074,-0.0017965002659947407,-0.004941114914077754,-0.004248343373576202,-0.009013241583654704,-0.008272956899605048,-0.004759882502763968,-0.0046613924848179925,0.006368004291165723
2012-03-12,0.0005302585123494689,-0.0013697414876505311,-0.0063925068179358936,0.0010172174965617274,0.0012215449008328844,0.00112781914951104,0.0011817076933310384,6.308637548690823e-05,0.00022431648131178387,0.0033344982423991836,0.0034329882603451587,-0.007948209534265558
2012-03-13,-0.004249499815877427,-0.004518942534977418,-0.001322752175978089,-0.005038331316891907,-0.0034955222753098435,-0.001806055757006666,-0.001806055757006666,-0.0030206981862015126,-0.0034955140940111295,-0.0019861507727446355,-0.0018876607547986604,-0.0033942110092741065
2012-03-14,0.010313529660787942,0.005685102536041752,0.00712176224597203,-0.00411323115013382,-0.003141063703711189,-0.0016568749224437046,-0.0007311894974944666,-0.005213162373936764,-0.00787634442092713,-0.00430539135009904,-0.0039253913500990395,0.007793489901260605
2012-03-15,0.0006757634813844876,0.00040632076228449605,-0.003983686262329611,-0.001317554547787234,0.0002252544937948292,0.0003305993292433064,0.0003844878730633047,-0.0026594214531296496,-0.002204333804882763,-0.0013118174510215153,-0.0003861320260722773,-0.008179122038841425
2012-03-16,0.006871612636630327,0.006602169917530335,0.0027039518601947865,0.005238744178878159,0.006781553220460222,0.0007910220594724867,0.001374322527326065,0.0010583534895443239,-0.0005617669094057336,0.00011347891022235319,0.0010391643351715912,0.00441515952992556
2012-03-19,0.0044485762099425,0.004179133490842509,0.0031579385464360525,0.004786514048054285,0.004876328287754282,0.0020001115477033316,0.0029257969726525696,0.002026468768889476,0.0005234247190516459,-0.0007144432592068248,0.00021124216574241322,-0.004287784072564112
2012-03-21,-0.009809201089936732,-0.010078643809036723,-0.00950517927372756,-0.00986562049080783,-0.009775806251107834,-0.010694812708291293,-0.009769127283342055,-0.009241035039699263,-0.007773008199013104,-0.007226785452146204,-0.006301100027196966,-0.011154129810157959
2012-03-22,0.00022787307364494774,-0.004400554051101242,-0.0021916895354521307,-0.001415486851748102,0.00012732218983396137,-0.0008184734118774739,0.00010721201307176409,-0.0006705213275983743,-0.001276560410429351,-0.0016181556837075286,-0.0006924702587582906,-0.00482579421205698
2012-03-23,0.004984479993061175,0.004984479993061175,-0.0049608134498551355,0.00011868428943832832,0.0016614933310203917,-0.001742478853836073,-0.0008167934288868351,-0.0038564267421761834,-0.0038564267421761834,-0.00471646180011216,-0.0037907763751629216,-0.006550363920988567
2012-03-26,0.009154582574286104,0.004526155449539914,8.432380483186855e-05,-0.0030515275247620347,-0.0030515275247620347,0.0010959551294022183,0.0010959551294022183,0.0006787773649825617,0.0006787773649825617,4.366933069453673e-05,0.0009693547556437747,0.0038346947326805695
2012-03-27,-0.0013160427899171993,-0.005944469914663389,0.0070871626900471715,-0.0005284951696723969,-0.00043868092997239976,-0.0011888939829326779,-0.00026320855798343985,-0.00039984743706559937,-0.00039984743706559937,-0.00016970825215863856,0.0007559771727905994,0.007248214946344254
2012-03-28,-0.0003926647798753473,-0.0006621074989753388,-0.0014413849342191625,0.0008879428108646663,0.0008879428108646663,-0.0005499856503805772,0.0003756997745686608,-0.0011612842928744463,-0.0011612842928744463,-0.0035183657996041293,-0.0025926803746548913,0.006012026482173971
2012-03-29,-0.0035731354961284325,-0.0064896378353963245,-0.001858664454978413,0.00916413004099868,0.009962308087002813,0.005394084384348109,0.005977384852201687,0.016231029144023048,0.016231029144023048,0.01949507762692203,0.02042076305187127,-0.001192353332720714
2012-03-30,0.00047936515815249266,-0.0024371371811153994,-0.003407073270385889,-0.0011577172243707554,-0.0010679029846707583,-0.00013591942588083664,-0.00013591942588083664,0.000984187523074111,0.000984187523074111,0.005389295556970984,0.005389295556970984,-0.0049003855301041005
2012-04-02,-0.000968520438807679,-0.000968520438807679,0.008530121381721587,-0.0024290452227134487,-0.0024290452227134487,-0.002483446852731671,-0.0015577614277824333,-0.0006814465574389715,-0.0006814465574389715,0.005113245767676916,0.005113245767676916,-0.0009478682413440732
2012-04-03,-0.0016907962930253098,-0.0063192234177715,-0.006352007014817187,-0.0002345792816623631,0.0005635987643417699,-0.0017136950221863843,-0.0007880095972371463,0.0015368570506116342,0.0015368570506116342,-0.00746725139187576,-0.00746725139187576,-0.002053610243681575
2012-04-04,0.00713845401622209,0.0025100268914759003,-0.013723651446567587,0.00237948467207403,0.00237948467207403,0.0035420817008280717,0.0035420817008280717,0.00730956807147608,0.00730956807147608,0.009754451475365081,0.009754451475365081,-0.011457276632773062
2012-04-05,-0.008879740578287382,-0.008879740578287382,0.0017671526480237034,-0.002959913526095794,-0.002959913526095794,-0.005911144814826008,-0.00532784434697243,-0.008633163468455319,-0.008633163468455319,-0.013608086756776046,-0.013608086756776046,0.0044736302801299714
2012-04-06,0.013990914981795203,0.013990914981795203,-0.006291548312611509,0.01244810594021314,0.013990914981795203,0.008394548989077122,0.008394548989077122,0.013827779941502314,0.013827779941502314,0.010956079568674433,0.010956079568674433,0.0028615009485627634
2012-04-09,0.006361798032382592,0.002897940329874829,0.0018772234014268717,-0.0013641362139428298,-0.0002095169797735752,-0.0008184817283656978,-0.00012571018786414513,-0.003417386625401391,-0.003417386625401391,0.0012742200980447407,0.0012742200980447407,-0.0029678592599702066
2012-04-10,-0.0075156186213811114,-0.0075156186213811114,0.0001975233014423457,-0.0028000637166336203,-0.0016454444824643658,0.0029280983861063366,0.0030506948286690306,0.0062563156317397995,0.009498541190187032,0.012790668089249179,0.01317066808924918,-0.005403657236192898
2012-04-11,0.011099404752135326,0.011099404752135326,0.013649583319294008,0.009944785517966072,0.011099404752135326,0.0016386361931728193,0.002331407733674372,-0.002924983558098399,-0.006986780597166327,-0.0023976511197735654,-0.0016673196368616303,0.005601087353689814
2012-04-12,0.0036119619040793677,-0.0004229915116204055,0.0014202325422717342,0.008501930735373656,0.00984691520727358,0.004983315012029329,0.005566615479882907,-0.00022073539329333129,-0.006001791005465363,-0.0026977983205973754,-0.0019674668376854403,0.004864705553601276
2012-04-13,-0.014357462759560282,-0.017273965098828174,0.002044429385803737,-0.010431936967188549,-0.010227609562917392,-0.011806385033889017,-0.01088069960893978,-0.007079458564342985,-0.0020774468036085236,-0.00409389948784891,-0.003168214062899673,-0.013390333952623996
2012-04-16,0.012063286072869425,0.007434858948123235,-0.0072178757806441295,-0.0023418354383445304,-0.001187216204175276,-0.003696337503488815,-0.003003565962987262,-0.001997036371086125,0.001434930141269405,0.004895108401882099,0.005275108401882099,-0.004669741673356169
2012-04-17,0.0095644054201052,0.0095644054201052,-0.001716766468576132,0.0022159676936124363,0.003188135140035067,0.00039390980361230237,0.001086681344113855,-0.001409799900709926,-0.0011464150738741848,-0.001029894966880665,-0.0008010287560903017,-0.012868392936912427
2012-04-18,0.007584459854744857,0.0029560327299986673,-0.002860520080357176,-0.0011546517617819073,-0.0009503243575107505,0.0009888863140423327,0.0012759946646023193,-0.0022602845832372094,-0.002938381207139699,-0.002533596406403668,-0.00160791098145443,0.005310335812345173
2012-04-19,-0.01087910518485334,-0.01550753230959953,-0.0009047608545106555,-0.002907951930991206,-0.002907951930991206,-0.0023280716264483022,-0.0017447711585947237,-0.0059870892343675125,-0.006608593875701671,-0.00586107503110655,-0.005130743548194615,0.004725563398039526
2012-04-20,-0.002021763595868335,-0.002021763595868335,-0.00019334510143195587,-0.0006596325979464453,-0.0006596325979464453,-0.002130170422064439,-0.0012044849971152012,-0.0032609606764158394,-0.0029120509345880743,-0.0007473868089848417,0.00017829861596439624,-0.005685220312715945
2012-04-23,-0.0006122941979961848,-0.0006122941979961848,-0.00333902988609717,-0.002155103239578248,-0.0006122941979961848,-0.0007313843682072005,-0.0007313843682072005,9.932477378058052e-05,0.00018446112475575986,0.0040915641498334605,0.004471564149833461,-0.004874622330170783
2012-04-24,-0.005427400302206009,-0.010055827426952199,-0.0025100481012970614,0.0003582991432011292,0.0019011081847831925,0.00040616821412160276,0.0013318536390708408,0.00241023738863749,0.00501491355640739,0.0015256652904175822,0.0016241553083635573,0.0012193696948404734
2012-04-25,-0.004752360518662886,-0.005021803237762877,0.009670714831027064,-0.00240390743924855,-0.0008610983976664868,0.0012616887263025682,0.0013842851688652623,0.0002594299343564408,0.0017265610766889102,0.0027537778496794967,0.0036794632746287347,0.007584638782268617
2012-04-26,-0.0034730794886648213,-0.0044778374902097115,0.002346608556971346,-0.00491744555106781,-0.0035724610791678852,-0.0016262709085121897,-0.0008192802253722351,-0.0020059615406905857,-0.0005571007909228187,-0.0013155691359517268,-0.0003898837110024889,-0.00152631521070406
2012-04-27,0.003242705192949692,-0.0007922482227500811,0.004111950840983621,-0.000702945135753752,0.0008398639058283114,0.00023134932344155384,0.00028523786726155216,-0.00028040366991674765,0.0007979979310276946,0.0022789713993043455,0.0022789713993043455,0.0025128393276462155
2012-05-01,0.007743601632111014,0.007743601632111014,-0.009016195743766404,0.004232664677262995,0.005775473718845059,0.0006331387444877118,0.0006870272883077102,-0.0011463853796739032,0.0017087114967817075,0.002195577489742126,0.002195577489742126,-0.001016600063002745
2012-05-02,0.005051567150554185,0.0004231400258079953,0.0017606690979200534,-0.0009661960281427545,-0.0006312766942944579,0.002336343280287263,0.002390231824107261,-0.0010374073935480196,-0.0002343184111614759,0.001620359387578561,0.0017188494055245362,0.0036263948594548925
2012-05-07,0.01543317353339695,0.01080474640865076,0.012102782471690152,0.00466781750044267,0.004872144904713827,0.003349068198912534,0.004274753623861772,0.007326130752393561,0.007357632944348543,0.005950591741638642,0.00687627716658788,-0.002656184181392567
2012-05-08,0.004919302807811262,0.00029087568306507185,-0.0016955739518932738,-0.00013964484293226692,0.0014031641986497964,-0.0012307656889216719,-0.0009436573383616852,-0.006428550679962403,-0.006377671270376499,-0.006085443827566229,-0.005159758402616991,-0.0030689877883454935
2012-05-09,-0.007226963533957679,-0.007226963533957679,0.00479390069104703,-0.0022721573326931754,-0.0020678299284220187,-0.001803835205668232,-0.000878149780718994,0.007368186617854772,0.008137321433551564,0.010515479966151105,0.010613969984097079,-0.009949719241527493
2012-05-10,0.004580455667577218,0.0026804556675772183,-0.01219729989275189,-0.004216476764912793,-0.003244309318490162,-0.0029315826202481726,-0.0022388110797466197,0.005011228307487323,0.006672378205158106,-0.0037633544076417667,-0.0033833544076417666,0.0005887367090488175
2012-05-11,4.217185887507059e-05,-0.0034216858436326926,-0.004399401132062009,-0.003525079101947139,-0.0019822700603650757,-0.0017927612103371547,-0.0008670757853879166,-0.0028338641822378747,-0.000591061157954769,-0.000997137668741483,-0.000997137668741483,-0.006586985709745765
2012-05-14,0.011035809600308099,0.010766366881208108,0.0006913952561390677,0.0042436782253803445,0.005786487266962408,-0.00036477301017895266,-0.00036477301017895266,0.004736622800293269,0.009075149924226167,9.965823637778388e-05,9.965823637778388e-05,0.0013081303654992032
2012-05-15,-0.005098425989545345,-0.005098425989545345,0.0048761635679300894,-0.004731750077873017,-0.003759582631450386,-0.004532358276195698,-0.0036066728512464596,-0.003938965836778214,-0.004630133408493842,0.0024955514351807447,0.00259404145312672,-0.007159008039703609
2012-05-16,0.0022171936341194385,0.001947750915019447,0.010702594309037972,0.0011449414956268165,0.0013492688998979735,0.0006509018949777887,0.0015765873199270267,0.0004190412834967724,0.00020598312501136917,0.005111625599014872,0.005111625599014872,0.006406112639161404
2012-05-17,-0.03414710731061117,-0.034760089523424645,-0.026478320084338716,-0.03145410311518034,-0.031364288875480345,-0.03273878567722746,-0.032046014136725906,-0.03343620144004444,-0.03305385257249984,-0.018078575939908692,-0.01784970972911833,-0.011330145582349635
2012-05-18,-0.003567691753453854,-0.008196118878200044,0.0066788967219369695,0.0019659250616227263,0.003310909533522651,0.004368706765918205,0.005294392190867443,0.007878462661918053,0.007878462661918053,0.0049381680011261805,0.005036658019072156,0.00038626524955030306
2012-05-21,-0.010933716673352729,-0.011546698886166199,-0.00011256593761899136,-0.00466199648321949,-0.0031191874416374265,-0.0003268709484636204,0.0005988144764856176,0.002651313588810928,0.006185090467599898,-0.00016724930018931585,6.161691060104762e-05,0.002664406777967766
2012-05-22,0.014302963093547252,0.01403352037444726,0.0058839358176964165,0.011902971386274669,0.013445780427856732,0.0016401087046021426,0.0025657941295513806,-0.004300587643073,-0.009621284546279812,-0.0024893665831693954,-0.0015636811582201572,-0.0014786872684836856
2012-05-23,0.009075673417109947,0.004447246292363757,0.005715316240379028,-0.0037441480032159003,-0.002201338961633837,0.00044908145787960196,0.0005716779004422961,-0.0013426701373903162,-0.0005412522815632391,-0.0009936053976935199,-6.79199727442818e-05,0.004086756240308436
2012-05-24,0.002497464324746068,-0.002130962800000122,-0.0056785126745754946,0.0006102149540153741,0.0006102149540153741,-7.738545244596429e-05,0.0008482999725032737,5.5978440094024955e-05,-0.00014944374176066426,-0.0001248459912549613,0.0008008394336942767,-0.0008106952009323086
2012-05-25,0.01747443814874112,0.012846011023994929,0.021822817972382204,0.004282003674664976,0.0058248127162470395,-0.004966233960438695,-0.004040548535489457,-0.009980183590056535,-0.003914152887133803,-0.0023527315451393658,-0.0022542415271933906,0.009206229917494813
2012-05-28,-0.004742133076952675,-0.004742133076952675,-0.0012071349999934237,-0.0015807110256508916,-0.0015807110256508916,-0.002187388463064498,-0.00126170303811526,-3.3000929336625385e-05,0.0010050093180283598,0.00016022078087617818,0.00038908699166654166,-0.0012261205125383028
2012-05-29,0.023581648129896975,0.018953221005150785,-0.02058887219646152,-0.007860549376632326,-0.007860549376632326,-0.004770218169799393,-0.004716329625979395,-0.005109791051157254,-0.005210583658116474,-0.003292925595332807,-0.002367240170383569,-0.013482291171093454
2012-05-30,-0.011475689811891256,-0.011745132530991248,0.0009957484005532237,-0.005368038978879148,-0.0038252299372970853,-0.0032208233873274894,-0.0022951379623782514,0.0020996768479277592,0.0017350250226624046,0.000266910050169924,0.0003654000681158991,0.0010999429424060282
2012-05-31,0.0025991316196001795,-0.0020292955051460105,0.002701844287603101,-0.0007131072714035501,-0.0006232930317035529,-0.0005517096059271063,0.0003739758190221317,0.0007024460418442948,0.000843714212123297,-0.00032034649322482486,-0.00032034649322482486,0.0029380758735275524
2012-06-01,0.014009150694879322,0.014009150694879322,0.02216205553407044,0.003126907856711044,0.004669716898293107,0.0027479415951558654,0.0028018301389758637,0.009139443090851108,0.00298394286861342,0.0024686508434372386,0.0028486508434372388,0.010251825736287357
2012-06-04,-0.021237048965217328,-0.0252720023809171,0.008332783290132663,0.006728702919869019,0.006933030324140176,-0.004837258024224895,-0.003911572599275657,0.0007699574948351561,-0.006879058229917406,-0.002622106113784742,-0.0016964206888355037,0.010356122232095677
2012-06-05,-0.019456622076771766,-0.024085049201517956,-0.020997686083676484,-0.006860575851607883,-0.006770761611907886,-0.004988142392093969,-0.004062456967144731,-0.0009396998885010517,0.0057837903578311384,0.003447205230238416,0.003545695248184391,-0.008217618609864833
