,MOM,PCA_PLAIN,PCA_SUB,DOUBLE
2013-03-19,0.0001624126019339478,-0.013285828977910351,-0.005960861181046995,-0.007455887848926096
2013-03-21,-0.010610566749389407,0.0008280110908586158,0.0028045963292687047,-0.011149067437209947
2013-03-22,-0.0014498213052290378,0.001654148771808672,0.003249089929532146,0.0016331111549187372
2013-03-25,0.00013643364526552118,0.002559306844371978,0.002111649814435368,0.0014236157077645363
2013-03-26,0.0019370991172507515,-0.00241940835618748,0.00897649222225283,0.010630759125943212
2013-03-27,-0.0062403072125497994,-0.004591949161566534,0.004143514105208945,-0.0021084922407621164
2013-03-28,-0.005693760134075054,-0.002471841113447249,0.006791207078083228,0.0011219503380481138
2013-04-01,-0.016223606473706728,0.0028067069907604866,-0.0016706465187597656,-0.00980691963237083
2013-04-02,0.03848969921482628,0.022056567050061295,-0.003335512130430973,0.03239681166022188
2013-04-03,0.0025829651381009,0.015833025109049603,0.016347937563049843,0.015811670648792086
2013-04-04,0.022510971143318632,0.008674654798864666,0.009789245961926516,0.018064980836148825
2013-04-05,0.0453293434253651,-0.021655621528316817,0.010065632824436267,0.03587472515453469
2013-04-08,0.0005077851666937423,-0.004781541155980929,-0.022309065075391366,-0.0025263874487011324
2013-04-09,-0.024252176296662452,-0.013321088639517642,0.000962186645990082,-0.016816391066579468
2013-04-10,-0.009553648681839631,0.0017322455182196446,0.009024230129836084,0.0007816350622542982
2013-04-11,0.0023686904671762488,-0.004386201031848613,0.0053552045653336485,0.002452340963796984
2013-04-12,-0.011393161439421618,-0.02037542291360637,0.011786543251664972,0.0034827198264379593
2013-04-15,0.005110841875174011,0.0047968512472654325,0.013906404795052275,0.005855101066097609
2013-04-16,-0.004507346593538131,-0.0016200508728187353,0.002827143087235683,0.002087350277763661
2013-04-17,-0.006506794458170128,0.009624773117683217,-0.015250345230462627,-0.01143575969338883
2013-04-18,0.002419077906207412,-0.004864463896937932,-0.004452896739720003,-0.003500233700143196
2013-04-19,0.0009895544240167808,0.0012498758446081394,-0.013366183740009908,-0.012240591158327891
2013-04-22,-0.01021550038757062,-0.0039387658129677264,-0.0011100899604524544,-0.006912568712385447
2013-04-23,-0.0016250948393881975,-0.004881517597460094,-0.006457585124774123,-0.0179028130993088
2013-04-24,-0.016236457237532132,0.006476516098469176,0.013825442431336609,-0.006560546164279257
2013-04-25,-0.0004055194965503217,0.0011863369683850827,0.004597105882441821,0.0060022653099810475
2013-04-26,0.000500897069308559,0.00392438711171661,-0.0010868575630575746,-0.0004434363420729448
2013-04-30,0.0038444632885239693,0.0012331355291371974,0.004241106493177171,0.004107551186478849
2013-05-01,0.003222093365850398,-0.008228531700738406,-0.007891875339087417,-0.004702721149314082
2013-05-02,0.0032320711509014944,0.002018981393464614,0.0007698672003189078,0.00411935953387504
2013-05-07,-0.004400906372986402,0.007492877025498435,0.0011063529301742925,-0.012340427581327992
2013-05-08,-0.007747299891509996,0.00870477311262965,0.004187445496109099,-0.003764367547273384
2013-05-09,-0.000428425759577156,0.005992785351770436,0.0009632997753881815,-0.0019155516665602113
2013-05-10,0.007179256638095133,-0.012805636251043473,-0.004076319571416298,-0.008165994495921498
2013-05-13,0.011101066624553235,0.017788862210875476,-0.007269583164769222,0.006313340224627406
2013-05-14,-0.005422197789243755,0.005686334313193186,0.00297478366050683,-0.0035121294574825953
2013-05-15,-0.00870327930580932,-0.005298525827546551,0.0037146480147799196,-0.009483161384633282
2013-05-16,-0.0017189202758914005,-0.004922216424715087,-0.0014508937352924814,-0.004065902127974035
2013-05-17,0.01091204110992341,-0.009632789555978861,0.003461803618675808,0.0022619768630863235
2013-05-20,-0.01271908070963248,0.007873492955646143,0.012565772064631563,0.006754509247896241
2013-05-21,-0.03229727471744488,0.037033561285222616,0.03282409383158789,0.015412607527555652
2013-05-22,0.0017290471798973917,0.01984016490605378,0.00426172388753252,0.00418477657486202
2013-05-23,-0.023315129357571657,-0.0008229180423790644,-0.0023010284916053364,-0.010472488698044777
2013-05-24,0.018864410596535364,-0.005196197358618735,-0.023145903650298314,-0.00132094919613579
2013-05-28,0.0036930837795592156,-0.016879650507336218,0.01887584631957686,0.011676264240828238
2013-05-29,0.011111045593429769,-0.009551717706894447,-0.018488428934143486,-0.015030976916108421
2013-05-30,0.0076981207245156785,0.004364182871658184,0.002833988846132106,0.012009483886067884
2013-05-31,0.0024567245634034233,-0.009300215688808254,-0.0010117515334066695,-0.008237013445445343
2013-06-03,-0.008334363829609014,0.015774121533888998,-0.0028251768856341064,0.005010628121099055
2013-06-04,0.005279970380692476,0.028991715206814674,-0.000927395378406623,0.012984853340024808
2013-06-05,-0.02556230702895321,-0.007850615395895332,-0.011715965566481114,-0.007366494612435048
2013-06-06,-0.0034119955412049933,-0.004766404079018382,-0.0029759388907455216,-0.0061996091701112584
2013-06-07,0.020368143888822087,0.02978530314913137,0.02904226691655889,0.021793420905215306
2013-06-10,-0.006635159318309558,0.024740939919807726,0.023826146862868925,0.020470804661137022
2013-06-11,0.0005151156403358399,-0.002714278035242757,0.0019333368287993927,-0.00804266546395884
2013-06-12,0.020469429809863705,-0.011506254226720025,-0.01428428537465971,0.0010443342344828195
2013-06-13,0.00040214717632627156,-0.004016514303501651,0.004240656762932216,0.0008031875134252402
2013-06-14,-0.0026146854597032688,-0.004820162489616519,0.0064556416868033935,-0.011345159251449482
2013-06-17,-0.00018080218040918833,-0.0006815347090463036,-0.01755312292494693,-0.006364629206880423
2013-06-18,0.0010328497505770694,-0.007719507259766755,-0.0009069568781084228,-0.005747035957299751
2013-06-19,0.005043845613635311,0.005564580691039734,0.0016016607138351177,-0.0042010054055216005
2013-06-20,0.000778715145028008,-0.0016477464275040273,0.002222204030141373,0.001967274209058456
2013-06-21,0.006748412723241427,-0.021335659907373163,-0.01190380104660771,-0.00575818531388873
2013-06-24,-0.01152821606588681,-0.002992397467311815,-0.0009620164574196677,-0.015998806361635125
2013-06-25,-0.009424418446369497,0.002451238005664603,-0.002252137928104303,-0.007843044015325668
2013-06-26,-0.00569422958036263,-0.00831015627271259,-0.006460595126433577,-0.006034077715492355
2013-06-27,-0.0017729595312578686,0.015934623071843325,0.012696114718136985,0.00826341272199425
2013-06-28,0.004357746942449258,0.016211790750490437,0.012976933507310308,0.007442259753028646
2013-07-01,-0.004581562709582409,0.006700117810939398,0.01136019368227532,-0.006796398988591737
2013-07-02,0.005029675234596099,0.0014408772544198586,-0.0002028006106743925,0.0017090598160057814
2013-07-03,-0.011771832448941845,0.005961741246045205,-0.0010464388587301475,-0.008015697708675154
2013-07-05,0.006974945770117413,0.00757284809416121,0.01005137263152478,0.0050744325552049665
2013-07-08,-0.001576149956779526,0.005777237859019114,-0.007992142407351134,0.0019904684649246166
2013-07-09,0.002921653382123024,0.009003991361139519,0.006283108553948957,0.009045148902121802
2013-07-10,0.00850464011820653,0.0033236191544203427,-0.0003983787583180746,0.006282417253033597
2013-07-11,-0.012318553003114484,0.004509916692772075,0.00038865280933002636,-0.0060231520918303996
2013-07-12,0.006458915170612612,-0.004610548718073227,-0.002927543679669808,0.00045389545445795884
2013-07-16,0.0052440559444054905,0.014904409821599084,0.009125592767801427,0.010965841784704278
2013-07-17,0.0033332089624890757,0.0018504857144882253,0.0006655604716917958,0.0033114292805449435
2013-07-18,0.00048088435954789493,-0.00010497583369073471,0.0011856676943392316,-0.00020738471176373618
2013-07-19,-0.005631122289402746,0.005157561075754559,0.0017794020717825099,-0.002458776414343328
2013-07-22,-0.0026393310924578643,0.003448363120077502,0.002502406008009039,-0.0035960104022235706
2013-07-23,-0.0013681182316887426,0.003868924032056676,0.003117628137315042,0.003475794338031671
2013-07-24,0.008373294393435437,0.0014910460561850193,0.0004609299871672023,0.006039480483384369
2013-07-25,-0.012833383578806234,0.005102636567690477,0.004905613348820071,-0.003121016238807787
2013-07-26,-0.003215031177724703,-0.009192611996659727,0.010169330854203861,-0.003428063260683253
2013-07-29,-0.001510800002017065,0.013681514912278758,-0.009756754246675613,-0.005613589934641283
2013-07-30,0.007084335466709835,-0.014595591984911139,-0.0009744884121126052,0.005420842575852836
2013-07-31,0.005129651078698183,-0.003305009017353866,0.013514694374308456,0.01055345762038804
2013-08-01,-0.009166049032755242,-0.01947891251720697,-0.00653820090790176,-0.001336273017096764
2013-08-02,0.006614697238916455,-0.0011890784952044656,0.0013358613921144128,0.008098672297382647
2013-08-05,-0.002319966739902557,0.0003361946592081777,0.0023326469096009994,-0.0027940049963586138
2013-08-06,0.006887445810392623,0.005354288473062563,0.0004301824211733196,0.0012963851891305165
2013-08-07,-0.0004427724757585898,0.0037071066735958162,0.006808437043943849,0.007828412783145233
2013-08-08,-0.003262516637787094,-0.0030956601050855966,-0.007846637393816325,-0.00729862964162239
2013-08-09,0.0048519983996640585,-0.0034995369246086042,-0.0018172804659029266,0.0005620732112741889
2013-08-12,0.0002453300741485087,-0.004713389145017977,0.007365105122379356,0.00567813190332066
2013-08-13,-0.00020308175800640713,-0.004280767263028573,-0.0012416768468944015,0.0004964370712145029
2013-08-14,0.00984115237320755,-0.0018415196870089634,-8.688785383390572e-05,0.0022045701355026927
2013-08-15,0.004698137648126588,0.005161658510804012,0.003662408135991524,0.003892194511451023
2013-08-16,-0.002703251930750206,-0.008201110507819909,-0.0016265616422743046,-0.004056253270767507
2013-08-19,0.0041379044543619955,-0.0033318350840365603,0.0011101132276276182,0.004215788594659075
2013-08-20,-0.00039541656718729,0.005553247967240349,0.0020856270756161033,0.0033522620832929116
2013-08-21,0.0031841721261435026,0.004461865384954988,0.0003915177535458894,0.0010747731661112
2013-08-22,0.0012310061203699928,-0.0011117903547304573,-0.000721013944896276,-0.0007946856745028152
2013-08-23,-0.0007607298560242896,-0.0017000518485043026,0.007832367060416078,0.007783868540783093
2013-08-26,0.002803786066973091,-0.0007903328347448782,0.0005744406484691879,-0.00032524415634867763
2013-08-27,-0.0023300188228732254,-0.0034622165482470547,-0.0005241545645873205,-0.0019039635608372925
2013-08-28,0.008405503808916914,0.01866795546094193,-0.004695830310385829,0.005521848876176722
2013-08-29,0.010304933981316534,0.0023154472808863957,0.007495640335705378,0.01144068419152472
2013-08-30,-0.00459984641612623,-0.0028218459332535854,0.006055650768844756,-0.005395097342307993
2013-09-03,0.002779408338534184,0.008555374440282336,-0.009331268714730313,-0.004768793539837368
2013-09-04,0.0071752297472087,0.00954204968983725,0.0008213434622547757,0.004016645893416355
2013-09-05,-0.000906863309781336,-0.0011636366556583067,-0.0016621570271883935,-0.002677717444806623
2013-09-06,-0.0003360744873884599,-0.007286895937276938,0.0066245196475602786,0.0023422542831211773
2013-09-09,0.0009543235079969362,-0.010114592240816811,-0.011266740059631308,0.006714141565080413
2013-09-10,0.0021147126616794633,-0.005139079561999771,0.003353525067360041,-0.00033121674084414044
2013-09-11,-0.025770185446268103,-0.00785676855974975,-0.0006025931331527182,-0.014097961774326229
2013-09-12,0.0007517312991918599,0.00549898315329842,-0.003973614597002917,-0.0005111270229476439
2013-09-13,0.0032715447421797217,0.0010444067524228548,0.0015632037063353366,0.0025706369750750357
2013-09-17,-0.011042352930255994,3.352985317304179e-05,-0.006494647198354331,-0.012133555220522896
2013-09-18,-0.0017129105996730675,0.00021286477485829005,-0.0048417264350282705,-0.0067631244881764165
2013-09-19,0.004031659901444806,-0.006978625951174244,0.0015522569492381743,0.002965143353963473
2013-09-20,0.003208026333365477,-0.00016418496611345654,-0.0024674204933875952,-0.0005587777652853788
2013-09-24,-9.482409482315375e-05,-0.002644458634760127,-0.0014565285994131427,-0.001573284412373773
2013-09-25,-0.007826913571505867,0.00900413482614193,-0.002143844977551357,-0.009417510163687965
2013-09-26,0.01224469939315871,0.003933947123149962,0.004458294399852969,0.006771951141757961
2013-09-27,-0.0029628978870563927,-0.0026115014691610486,0.004264141357674278,-0.00022338219760883104
2013-09-30,-0.003420714428216276,-0.005297700385749681,0.0005013388870983792,-0.010971726806163299
2013-10-01,-0.003648028200079567,0.0037098389171217774,0.003163447744459402,0.003093382455264064
2013-10-02,-0.004701019720008026,0.005580305861553159,0.00684210665279188,0.001162616238964631
2013-10-03,-0.001372521127145498,0.003922217288754281,-0.00046255779372743637,-0.0014572111774139914
2013-10-04,0.0006616358801839084,0.0021622615300078253,0.0009272691403969358,0.0009013638884741104
2013-10-07,0.0026466494161446526,-0.0055288313892837716,-0.00180866544560585,0.00037146997153617196
2013-10-08,0.006049053862527453,-0.0028869406148786855,-0.002756745869998677,0.005850720794765359
2013-10-09,0.01574551673671216,-0.005883769947871409,-0.00935303098054483,-0.005992680179658927
2013-10-10,-0.002899631143706527,0.0031653991798859635,-0.0039346374531815,-0.0028347156525913835
2013-10-11,-0.003507404207114706,-0.0018233705892968467,-0.005032406783114118,-0.00933878894725824
2013-10-15,-0.004600124324126309,0.006081194706391235,-0.0010097120879531962,0.002663483981537296
2013-10-16,-0.0008988266687393942,0.001364723580930316,2.4088649591447273e-05,0.0010169493140361593
2013-10-17,-0.009552202524959474,0.005429269265237435,0.008882568106166366,-0.0006951767590795042
2013-10-18,0.006840940789426075,-0.010980180676391928,0.003589988080574558,0.01668734837425956
2013-10-21,-0.001311571723909899,0.002315916443366528,-0.00628776775769595,-0.0022503173351768047
2013-10-22,0.0037566739630159555,-0.0016687084116239425,0.004419321255055086,0.0020054970086357815
2013-10-23,-0.003961654762053813,-0.0024930956066894876,0.004893435746108854,-0.004543286227335982
2013-10-24,0.005334267649054336,0.003394961891954429,-0.0005095277798372155,0.006019899623847214
2013-10-25,-0.010691060334804893,0.012623496727634699,0.001974619121948273,-0.005025408914509144
2013-10-28,0.006839119588455423,-0.001816755870589759,0.001128253676234614,0.003468909759057633
2013-10-29,-0.002767246476485807,-0.0005666016809379836,0.002573601581793472,0.0016173238383199358
2013-10-30,0.0014129100978473863,0.0011561391122646204,0.001934632137030867,0.0012040992693206354
2013-10-31,-0.005600408445171201,-0.008340120463814183,-0.003258630722776412,-0.0030211612420595543
2013-11-01,-0.005520171546923303,0.0015425031806370216,0.0032843254250437114,-0.001749695546820312
2013-11-05,-0.002188780449139083,0.001903459819655162,0.003864349402274935,-0.0005019511799786531
2013-11-06,0.0010410815784391847,-0.0033180889602888904,0.005297171764195463,0.0021370226810237813
2013-11-07,0.0012547912299652351,-0.003136113877938507,0.003962472537525996,0.0028111249691805304
2013-11-08,0.006426453166568202,0.0009107987637026361,0.0004531373635436654,0.0028197297850452497
2013-11-11,0.005816438485972064,0.013775637041166,-0.00431644428681568,-0.002472508207742752
2013-11-12,0.010188933994794347,0.0003193473641774254,0.0019930578467021393,0.004229053781118497
2013-11-13,-0.0018986948469922106,-0.00016180991949761301,0.00019612581111776438,-0.002308328017767721
2013-11-14,-0.0022674476376436823,-0.003519549417245282,0.0035734954813888336,0.004906186713365549
2013-11-15,0.005464907413775543,0.002044623274970103,-0.002471408578511713,-0.00044642075602918663
2013-11-18,-0.0032992069282579807,-0.000408977165127466,-0.0021833837427996713,-0.0021056767578057816
2013-11-19,0.0034220160863576822,0.0029688519504563974,0.00022930024885159384,0.0034401802139332905
2013-11-20,-0.0042839250329447685,-0.0009434555826515647,-0.0020600971266840685,-0.001563089995647012
2013-11-21,0.003468587835120429,0.0008591001153848811,0.0006897679427710244,0.003985071381368491
2013-11-22,-0.003749459424876211,-0.0017651316488535244,0.0064500714061917815,0.002670483941085683
2013-11-25,-0.0027396094672569537,-0.0007840284587037781,0.0017799594889278407,-0.0020894399911918216
2013-11-26,0.00045172052100390654,0.001487911420766208,0.0016636123796986532,0.0012537231761946932
2013-11-27,0.0009441107804192716,-0.0012607930955723656,0.004192669613604894,0.004235350154655255
2013-11-29,-0.0014021880646596595,0.0027382092621778707,-0.004709014069359085,-0.0043687131921417545
2013-12-02,0.0008009157366726692,-0.0002146899222098095,0.00011457759490987043,0.0010149573521630781
2013-12-03,0.002551340652341083,-0.0036570258908241726,-0.0013003454854892294,-0.0008613438012839129
2013-12-04,-0.003344844365786792,0.00823312712018658,-0.002223705623647976,-0.004011625809960706
2013-12-05,0.0010301518341031546,-0.0021951039848493443,-0.005045458492768185,-4.521650660279297e-05
2013-12-06,0.003964987662107311,-0.0015613436266129765,0.0031993807761804497,0.0028952181106057183
2013-12-09,0.0016643181927325612,-0.0031532572513859546,-0.0029579420897641205,-0.0018453758557010387
2013-12-10,-0.0022396965517858854,0.002084384383625948,0.0028701317985886598,-0.0013295131773456703
2013-12-11,-0.0035311832820879904,-0.0032564445798567657,0.0010353509223774982,-0.004893420518039325
2013-12-12,-0.0009581901826867467,-0.0010413831596775447,-0.0027006087939802415,-0.004933703545985339
2013-12-13,-0.00014569412868306041,-0.0034710612675050933,-0.0005339348064282935,0.0048595680993051196
2013-12-16,-0.0005809166824193748,0.004040387342314999,0.002750762385945848,0.000981542878099673
2013-12-17,0.0003027531383649418,-0.00016527693240686592,0.0007629971922448631,-0.00024625279486993146
2013-12-18,-0.0007509129124395166,0.003291138911805812,0.004184692222779307,0.0018182390435250717
2013-12-19,-0.0038029777587607508,-0.001324153109729287,0.0026530925492855187,0.002507521050273548
2013-12-20,-0.0032638816069913814,-0.0052943882501478075,0.0007955929830644194,-0.0029069101992867385
2013-12-24,0.005311258546567932,-0.0059952931810786985,-0.010880162820164775,-0.008124072229028537
2013-12-26,0.0024075619645219423,-0.00539003874739481,0.0036370618176640793,0.007919613265306524
2013-12-27,-0.002373736912070434,8.5629192570158e-05,-0.005956668794991215,-0.008235541573947383
2013-12-30,-0.002311740208017898,0.010120374188614379,0.0078059921068057035,-0.0009939431714129864
2014-01-06,0.0009072603314405963,-0.005804880883717334,0.00022228279158680335,-0.0029061121575121363
2014-01-07,0.0051668363758484055,0.002991702028320131,0.0005907194110797102,0.00026968175474448904
2014-01-08,0.005025623192198148,6.237737451499862e-05,0.0005127376579176389,-0.003367336244896291
2014-01-09,-0.0017809043775146578,0.0022347226727147387,-0.0013493984511832925,0.004405394064828799
2014-01-10,0.0012091768036689432,-0.0026640352084536852,0.0026034217185775255,0.003235791130429677
2014-01-14,0.004962501551187625,-0.005278224307169821,-0.012863765125137672,-0.0013221982317727088
2014-01-15,0.000756448516419761,-0.004449040632898238,0.001766327569745574,-0.0015376740846369365
2014-01-16,-0.006677506069448613,-0.0038110295587783,-0.0006270317666822401,-0.004978768536342615
2014-01-17,0.0037368602977440046,0.002176245701626089,-0.002857219396075261,0.0030799817971291776
2014-01-21,0.004049888962919557,0.0034905219696425237,0.0011373520142333505,0.007005088592834515
2014-01-22,-0.0011745108555611284,0.0026909006940507353,0.0013790074874696855,-0.0020516032032808105
2014-01-23,-0.0028349078586278106,0.004974656667765708,-0.0006307443093050537,-0.002544833426467002
2014-01-24,0.00034511559411800653,-0.002559466158593481,0.0028804470900121613,0.0016697536786177232
2014-01-27,0.004256942594839441,0.0011857274040997013,-0.004061565794140831,0.0018661045994806207
2014-01-28,0.002062694607705362,-0.005358804082218627,0.0006312677119764574,-0.0008572899815081747
2014-01-29,-0.004330239906559097,0.002616815191068911,0.0025073772195044254,-0.0011260933434469988
2014-01-30,-0.0003113891567677607,0.010432455579305389,-0.002301762383802663,0.0006372742266916934
2014-01-31,-0.006838170013186961,-0.012451592395241273,0.0037228296330471984,0.0011790032656333604
2014-02-03,0.006578152340787758,-0.004123639669102895,0.005458163329964182,0.005343080940058545
2014-02-04,-0.005432590173246689,-0.004400236712069395,-0.008831544711530182,-0.0006440240928833555
2014-02-05,-0.0031802015446060535,-0.008235272560033091,-0.0003542056216811807,-0.0046071710211691985
2014-02-06,-0.002362083115303881,0.001109236835330063,0.0004644469321839484,-0.0022937469619884
2014-02-07,-0.003539802649215895,0.00039430559728603754,-0.0020489341570954613,-0.0031002838975188515
2014-02-10,-0.002632849112246993,-0.01020902996097901,-0.0057233346650541255,-0.003515486415069663
2014-02-12,0.00015875568771608352,-0.0003917466381942792,0.004579867836826623,0.0017306962414789981
2014-02-13,0.00701430957447864,0.0007137086459183097,-0.0027459477129645245,0.0012019337126018374
2014-02-14,0.00427105771054246,0.0026756310415425363,0.0032519627791370853,0.014410543836839798
2014-02-18,-0.009779356145739727,-0.004327541679060378,0.005514745917018393,-0.008822212184764663
2014-02-19,0.007914204585721807,0.0063431969498830565,-0.005284920992054487,0.007499586390200384
2014-02-20,-0.002478500334321487,0.006773800718391932,0.01573673886804443,0.01489245784325576
2014-02-21,-0.002965698407042705,0.0006251224560503759,0.005732223285307425,-0.0014607072138853225
2014-02-24,0.007720971752538141,-0.00471499843211487,0.0032275935859068963,0.010001531360065541
2014-02-25,0.001719332864324219,0.002725316655466803,0.0040445840868096996,0.0017301087970788775
2014-02-26,-0.00019322303831117472,-0.002888554770701446,0.005696289926002107,0.004370058655118447
2014-02-27,0.005075384185569609,-0.002964706511170512,-0.0022108524257026477,-0.0013733548866297408
2014-02-28,0.0032255457493156393,-0.0010723428582668946,-0.001079211592191731,0.0030103042675259538
2014-03-03,-0.002447418120037348,-0.007231127368939738,-0.004508486404185885,-0.007466606467160871
2014-03-04,-0.001605592439505265,0.0004886701472031976,0.0009650925745483541,-2.30697367533967e-05
2014-03-05,-0.0012262281161080856,0.0019404796686735893,0.005631626142903312,0.0033864437747811818
2014-03-06,-0.012208177510810136,0.012387109374865535,0.0076122397719106775,-0.0031354044111561678
2014-03-07,0.001401210662448271,-0.0009563834060818843,0.0002980722595531393,0.001565146388788735
2014-03-10,0.007686995546250363,0.0035659118097334467,0.0038037319575743075,0.0060738378064318695
2014-03-11,-0.00099233857173906,0.00010710410874372747,-0.0013311731132381157,0.003427208504537893
2014-03-12,0.0027424636495078543,-0.001979305508399665,0.0020756656153356093,0.0012353835698755778
2014-03-13,0.0013036381362461656,0.004594972984966072,0.0004167981166148804,0.002926876671860529
2014-03-14,-0.004584311678349162,0.004627427391269557,0.002959095946102353,-0.0028011523561747628
2014-03-17,0.0028865241511086158,0.006022327445419994,0.0018970894405006657,0.0027261555772298655
2014-03-18,0.007674398462337639,0.0005196995965501602,0.001974928648714358,0.007636603130953323
2014-03-19,0.0027212835173937356,-0.004676317730492463,0.003053118895604579,0.005594829828174464
2014-03-20,0.010292933830852658,0.0021377012219249356,0.007667845243045113,0.008819370310325859
2014-03-24,-0.004995679669856035,0.002423112077782008,-0.0087694799030948,-0.01141129837100362
2014-03-25,-0.004302316514315674,-0.00036856805354599197,0.0029121164579980706,-0.0007314769100921882
2014-03-26,0.0017319403772633856,-0.004529399601456618,-0.0002739617189019272,-0.0016376573039351139
2014-03-27,-0.004872226068175434,-0.0057938866636265685,0.003837508230235631,-0.00024298809733252526
2014-03-28,-0.00651167418996026,-0.004963995932069399,-0.005186714119148905,-0.005733724316979322
2014-03-31,-0.002200796847917208,-0.006092700443677801,0.010347039926425095,-0.0043861758486223494
2014-04-01,0.007232440275419583,-0.0028568878703238987,-0.005240588712485539,0.003575689552075582
2014-04-02,-0.006683561705562325,0.010308750370388677,0.011094159768521504,0.00116450806829439
2014-04-03,0.002285631047950809,-0.003269867478493005,0.001127455326839888,0.004124942789552733
2014-04-04,-0.0037897384661968567,-0.0023549808199352152,0.002809882780719541,-0.00012120201482824426
2014-04-07,0.011043012311988409,0.007599848875730863,-0.003131789164484533,0.0084928818577916
2014-04-08,0.004316770762332344,0.004167550389899355,-0.00277946198425314,0.002066571935529383
2014-04-09,0.0055478606372371345,0.008145966335057021,0.0038045830993002966,0.010024584083388197
2014-04-10,0.01299238453696119,-0.003786414510456403,-0.003376218424761812,0.013806701593946435
2014-04-11,-0.0023029834073919004,-0.0013435525562594643,0.0012376324664199025,-0.00422956861032584
2014-04-14,0.0012319673930286214,0.001373000136786984,-0.006152809480799282,-0.00223052186227623
2014-04-15,-0.000666845037839048,0.0041102449452457435,-1.66732468518168e-05,0.0002971552042475012
2014-04-16,0.0012283168088749637,-0.0072127916350812615,-0.013268389412937022,-0.009647442680775942
2014-04-17,0.003077025691326107,-0.002442375989081658,-0.0003652215062898362,0.004778553076023984
2014-04-21,0.01405337262146269,-0.001573429816121985,0.00830996868751015,0.014830676033003365
2014-04-22,0.0011979723797150617,-0.006186771268674129,-0.0064625099626202335,-0.0002910902907138522
2014-04-23,-0.002578771677866665,0.0017276350222225068,0.0006617370746565987,0.0011214615509433459
2014-04-24,0.0002845335675944582,-0.00040162958632981014,0.005555087839081851,0.005054191785819095
2014-04-25,0.0027717079644780543,0.0016112694675276095,-0.00042948027165685683,0.0004900191145295274
2014-04-28,0.0021326621970005452,-0.004548254067521107,-0.0038532989470484225,-0.002307910391898982
2014-04-30,0.0012295006123453245,-0.0012902563958553381,-0.0002598273916623484,0.0010897214451405087
2014-05-01,-0.008488873639770932,0.0025855749970310708,0.0005643304373278198,0.00046873435135580833
2014-05-02,-0.0070317492585986845,-0.005484966226407595,-0.0005059664617830251,-0.004854326437821688
2014-05-07,-0.0030853463874732645,-0.009371019664830027,-0.007529830267762616,-0.006378415810489207
2014-05-08,-0.0008040304186745393,-0.0004294233463727256,0.0011853351959856262,0.0004824359838932757
2014-05-09,-0.004675504858685686,0.006295634790388726,-0.0007748718532157198,-0.004755466394616133
2014-05-12,0.0034293055072142755,0.0015679147938839396,-0.00022574957031331645,0.004614078538646154
2014-05-13,-0.0007443374491920894,-0.0032302686835673057,0.0029447542245862436,0.0012110647141493625
2014-05-14,-0.00499037389361825,-0.004329613459918136,0.001653719201146986,-0.0011353968308360329
2014-05-15,-0.0014288840895015254,0.004815003822939756,-0.0017991229406708832,-9.628079059488819e-05
2014-05-16,0.0031232223400290194,0.010344339223039078,0.0011395996362140836,-6.952191994985188e-05
2014-05-19,0.0025277062184182906,0.00458662842038704,0.004583922721140099,0.003667938499094936
2014-05-20,-0.00632237273891898,-0.0014065746941999578,-0.003973282236783327,-0.005330125657700702
2014-05-21,0.0086062203885529,9.559177468723137e-05,6.570315876026651e-05,0.003926931283553422
2014-05-22,-0.0037991575042929386,0.005263770434405046,-0.003441433001279459,0.003790276851981707
2014-05-23,0.0009462650939107142,0.0014622998166622825,-0.0036728939819230975,8.935562000451642e-05
2014-05-27,0.0019008258578624205,0.007476831609443435,0.0037485576493133,0.0029818140407755324
2014-05-28,0.006125616528889455,-0.0032561758674973574,-0.005841937288771537,-0.001035695321179697
2014-05-29,-0.0031929914671238622,-0.0016646518830076393,-0.0038713318871505644,-0.0037852225236887876
2014-05-30,0.00034130748365908143,0.0005849571740419893,0.0001610867132152637,-0.00020568468340176338
2014-06-02,0.008410460727683568,0.006100489053540593,-0.004292053411435059,0.005066563308769271
2014-06-03,-0.0040173551856992566,0.0016819179150767694,0.004350244956624972,-0.0006674550588245491
2014-06-04,-0.004599742988482735,-0.008270554956904274,0.0029645067390388744,-0.005436061076382781
2014-06-05,-0.0021026157004501392,-0.004494567149085471,-0.0012540621062372857,-0.001570502496415005
2014-06-06,0.005648878103424026,0.007630380582656438,0.0069151233389164405,0.009520729599094179
2014-06-09,0.0014976395227562556,-0.004557476727140064,0.0016633026309172297,-0.000893771445816492
2014-06-10,0.003571089411711448,0.003135499654815721,0.0018241355246130016,0.005290925188945389
2014-06-11,0.0020092028976778976,-0.004833129091016519,-0.006059043190322,-0.0018776302003070088
2014-06-12,0.003654688654351279,-0.0061703220118234595,-0.0026034904702070924,-0.006352502880342281
2014-06-13,-0.0016156982755955564,-0.008264843899382689,-0.006426616787983752,-0.008926106213475015
2014-06-16,0.0003587911803080825,-0.005335800263475975,-0.0029549864160335563,-0.0003643353389057675
2014-06-17,-0.0021818181818181515,-0.0011268088636509522,0.00210825708609641,-4.578331794395928e-05
2014-06-18,0.002142109272720405,0.003018891821296532,0.0037887818169413333,0.002371577702079264
2014-06-19,-0.0018786280190782548,0.004112385225284497,-0.003719760384321003,0.0009623472450701158
2014-06-20,-0.007721233501800807,-0.0030660495626216866,0.0056932289403863745,-0.0009976111899978233
